Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
WQGSTVFPWRFZTI-DAUPLKGQNA-N,CHEMBL1271246,23621,A,7.7,chembl20,674717,9606,BACE1,7740,C1(=N[C@@](C2=CC(=CC=C2)C#CC3CC3)(C=4C=CC(=CC4)OC(F)F)C(=O)N1C)N
SYHWIMVHWVXBDN-PECIQRARNA-N,CHEMBL1824360,23621,A,7.82,chembl20,767493,9606,BACE1,7740,C1(C(N(C(N)=N1)C)=O)(C=2C=CC=C(C2)C=3C(=NC=CC3)F)C4=CSC(C(=O)CC)=C4
SYHWIMVHWVXBDN-UTDJQZLMNA-N,CHEMBL1824361,23621,A,8.0,chembl20,767496,9606,BACE1,7740,[C@@]1(C(N(C(N)=N1)C)=O)(C=2C=CC=C(C2)C=3C(=NC=CC3)F)C4=CSC(C(=O)CC)=C4
SYHWIMVHWVXBDN-VCMBRZJZNA-N,CHEMBL1824362,23621,A,5.54,chembl20,767496,9606,BACE1,7740,[C@]1(C(N(C(N)=N1)C)=O)(C=2C=CC=C(C2)C=3C(=NC=CC3)F)C4=CSC(C(=O)CC)=C4
SWJSIMOUBCDDJW-CKFYMFOVNA-N,45488107,23621,A,6.49485,pubchem,445876,9606,BACE1,7740,FC=1C=C(C2(N=C(N(C2=O)C)N)C3=CC=C(OC(F)(F)F)C=C3)C=C(C1)C=4C=NC=NC4
SZARSNWHVAWQRF-OZPCLNHUNA-N,53466062,23621,A,7.82391,pubchem,615817,9606,BACE1,7740,O=C(NCCC(C)(C)C)C(CC=1C=C2C(=NC1N)C=CC(=C2)C3=C(C=CC=C3)C(=O)C)C
SVIKQLFUAYPCLK-SKKVRFOWNA-N,CHEMBL2380810,23621,A,5.73,chembl20,958809,9606,BACE1,7740,C1(C)(C)CC=2C=C(C=CC2C(=N1)NC(C(O)=O)CC=3C(=CSC3)C=4C=CN=CC4)Cl
SVIKQLFUAYPCLK-VEORKLDJNA-N,71614125,23621,A,5.73283,pubchem,746791,9606,BACE1,7740,ClC1=CC=2CC(NC(=NC(CC=3C(C=4C=CN=CC4)=CSC3)C(=O)O)C2C=C1)(C)C
ULRYCWLIRBQNFT-WADUQONWNA-N,CHEMBL1164690,23621,N,4.95,chembl20,638726,9606,BACE1,7740,N=1C(=NC(=NC1NC2=CC=CC=C2)NC3=CC=CC=C3)N/N=C/C4=C(C(Cl)=CC(Cl)=C4)O
UHWBHOZJAQBPJW-WSJYSPOBNA-N,52949465,23621,A,7.52288,pubchem,526836,9606,BACE1,7740,FC(F)OC1=CC=C([C@@]2(N=C(N(C2=O)C)N)C3=CC(OCCC=C(F)F)=CC=C3)C=C1
UMCUVZSSUIPNCL-BEMXBZHGNA-N,CHEMBL2152918,23621,A,9.14,chembl20,853652,9606,BACE1,7740,[C@]12(CC[C@@H](OC)CC1)CC=3C(=CC(=CC3)C4=CN=CC(=C4)Br)C25N=C(C(=N5)N)C
UPNDWOIUFRVACM-DAUPLKGQNA-N,CHEMBL1271245,23621,A,7.7,chembl20,674717,9606,BACE1,7740,C1(=N[C@@](C2=CC(=CC=C2)C#CC(C)C)(C=3C=CC(=CC3)OC(F)F)C(=O)N1C)N
SMSWJWMOZMPDKT-XRJCTRHONA-N,46206296,23621,A,7.90309,pubchem,707150,9606,BACE1,7740,FC1=C2C(C(N=C2N)(C=3C=C(C=CC3)C=4C=NC=NC4)C5=CC=C(OC)C=C5)=CC=C1
SHGMHNFVZNZZBT-KTWYIXKINA-N,CHEMBL1821817,23621,A,7.8,chembl20,765828,9606,BACE1,7740,C(C(CC=1C(=NC2=CC=C(C=C2C1)C=3C(=CC=CC3)C)N)CC)(=O)NCC4CCCCC4
SKVOYCWFAMLWLN-DFLUKEIKNA-N,CHEMBL1092000,23621,A,6.34,chembl20,624424,9606,BACE1,7740,C1=C(C=2C=CC(OC3=CN=CC=N3)=CC2)N(C(C=4C=CC=CC4Cl)=C1)CC5=CC=CC(=N5)N
SKZQIZSEIJUFOR-XRXRYMQXNA-N,57399972,23621,A,5.64397,pubchem,646974,9606,BACE1,7740,ClC1=C2C(N=CC(=C2O)C(=O)NC3=CC=C(N(CCO)CCO)C=C3)=CC(Cl)=C1
SFTGQXQKGLMIDS-GJZGRUSLNA-N,CHEMBL2169947,23621,N,4.27,chembl20,864590,9606,BACE1,7740,C1(N(C(CC(=N1)[C@@H]2[C@@H](C2)C3=CC=C(C=C3)C=4C=CC=C(N4)OC)=O)C)=N
SLPXAQFTHUFTML-PMIRNBOFNA-N,CHEMBL1923295,23621,A,7.17,chembl20,790034,9606,BACE1,7740,C1N(C(=O)C(NC1=N)(C)C2=CC(NC(C=3C=CC(=CN3)C(F)(F)F)=O)=CC=C2)C
SNQQSEHSNGCNKM-SWUIVHNENA-N,46225290,23621,A,6.42022,pubchem,452718,9606,BACE1,7740,O=C1N(C(=NC1(C2CCCCC2)C=3C=C(NC(=O)C4=CC=5OCOC5C=C4)C=CC3)N)C
RZALDCZGUSABQT-JJFURXLTNA-N,CHEMBL2380817,23621,A,6.24,chembl20,958809,9606,BACE1,7740,C1(C)(C)CC=2C=C(C=CC2C(=N1)NC(C(O)=O)CC=3C(=CSC3)CCC4CC4)Cl
RZALDCZGUSABQT-PJQSKVNONA-N,71614524,23621,A,6.24413,pubchem,746791,9606,BACE1,7740,ClC1=CC=2CC(NC(=NC(CC=3C(CCC4CC4)=CSC3)C(=O)O)C2C=C1)(C)C
SAJHJLBNBLIXLI-LRYMYMGSNA-N,CHEMBL2347193,23621,A,7.89,chembl20,951004,9606,BACE1,7740,FC1(F)[C@@](C)(C=2C=C(C=CC2F)NC(C3=NC=C(C=C3Cl)Cl)=O)N=C(OC1)N
RWESPUADCPFUCC-ZYBQDSMONA-N,CHEMBL1164329,23621,N,3.3,chembl20,638726,9606,BACE1,7740,C=1(C=CC(=CC1)NC(C=2C=C(NC(CCCC(O)=O)=O)C=CC2N3CCOCC3)=O)C
RULHZYOVKRJKJG-PUORWXCHNA-N,CHEMBL2347198,23621,A,9.0,chembl20,951004,9606,BACE1,7740,FC1(F)[C@@](C)(C=2C=C(C=CC2F)NC(C3=NC=C(N=C3)OCC#CC)=O)N=C(OC1)N
RUUJDLSJAYXIRG-PECIQRARNA-N,71680844,23621,A,6.49485,pubchem,745834,9606,BACE1,7740,O(C1=CC=C(C2(N=C(N3N=C(C=C32)C)N)C=4C=C(C=CC4)C=5C=NC=NC5)C=C1)C
SCODXNNXABJQIY-DFLUKEIKNA-N,24950594,23621,A,7.52288,pubchem,438582,9606,BACE1,7740,FC1=NC=CC=C1C2=CC(C3(N=C(N4C3=NOCC4)N)C5=CC=C(OC(F)(F)F)C=C5)=CC=C2
RVGBWMZVTMFDNE-UHFFFAOYNA-N,CHEMBL1165064,23621,N,4.0,chembl20,638726,9606,BACE1,7740,C1=CC2=C(C(C3=C(C=C(S(NC(C(OCC)=O)CC4=CC=C(C=C4)O)(=O)=O)C=C3)C2=O)=O)C=C1
RVLRVRRSGYQIIQ-PKRZOPRNNA-N,CHEMBL206442,23621,A,6.12,chembl20,638726,9606,BACE1,7740,C=1C(=CC=C(N2CCN(CC3=CC=CC=C3)CC2)C1NC(C4=CC5=C(OC4=O)C=CC=C5)=O)Br
RVOJQIIUOOLEPR-TWSYTRIPNA-N,CHEMBL1651460,23621,A,7.7,chembl20,715421,9606,BACE1,7740,N1(C)C(=O)C(C2=CC=C(C=C2)OC)(N=C1N)C=3C=CC(=C(C4=CN=CN=C4)C3)F
RYJUPQSLGSFOHE-VNAVQTKINA-N,CHEMBL398316,23621,A,6.22,chembl20,462005,9606,BACE1,7740,C1(=CC=C(C=C1)OC2=CC=CC=C2)C3=CC=C(N3CC(=O)N=C(N)N)C=4C=C(C=CC4)C#N
UIYUJWUIUSNNKI-PJQSKVNONA-N,CHEMBL1163648,23621,N,4.0,chembl20,638726,9606,BACE1,7740,C=1(C=CC(CN2C(C3=C(C=C(C=C3)C(=O)NCCN4CCN(CC4)CC)NC2=S)=O)=CC1)Cl
ULZNRCLZOZGAEO-GHIVDFCTNA-N,52941030,23621,A,7.30103,pubchem,526836,9606,BACE1,7740,FC(F)OC1=CC=C([C@@]2(N=C(N(C2=O)C)N)C=3C=C(CCCC#N)C=CC3)C=C1
VASRCYVPCXINGR-KUZQTNIQNA-N,CHEMBL569427,23621,N,4.3,chembl20,592913,9606,BACE1,7740,C=1C=C(C=CC1CNC(NCCCC)=O)CN2C(=NC(C2=O)(CC(C)C)CCC3=CC=CC=C3)N
UWVBEFKASHWVFN-ZNNIFQCKNA-O,CHEMBL2159662,23621,N,4.07,chembl20,854822,9606,BACE1,7740,[N+]1(=CC=CC=2C1=CC=CC2)CCCCCOC=3C=CC(=CC3)C(NC=4C(=CC=CC4)C(=O)C)=O
VCJJWRHVWDIJCQ-ZDYOWXDJNA-N,CHEMBL3127087,23621,A,7.96,chembl20,1295585,9606,BACE1,7740,C1(=N[C@]2(C(N1C)=O)[C@@H]3[C@@H](OC=4C=CC(=CC42)C5=CC(=CN=C5)Cl)CCOC3)N
UZBWQGRHZWIKNZ-XIPNIRHDNA-N,46884524,23621,A,6.09151,pubchem,473561,9606,BACE1,7740,ClC=1C(C=2N(C(=CC2)C3=CC=C(OC4=NC=CC=C4)C=C3)CC=5N=C(N)C=CC5)=CC=CC1
VACMQJOAIDVTHB-PECIQRARNA-N,11668120,23621,A,6.921,pubchem,566893,9606,BACE1,7740,O1C2=C(C=C(C3(N=C(N(C3=O)C)N)C=4C=C(C=CC4)C5=CC=CN=C5)C=C2)CC1
VAFQNFGVNZIBOO-LELJVTLKNA-N,CHEMBL495292,23621,N,4.66,chembl20,539489,9606,BACE1,7740,C12(CCN(CC3=CC=CC=C3)CC1)N(C(N=C2NC4CCCCC4)=O)C5=CC=CC=C5
SMAVSBMZACVHIM-ROUUACIJNA-N,CHEMBL2169939,23621,N,4.77,chembl20,864590,9606,BACE1,7740,C1(N(C(CC(=N1)[C@@H]2[C@@H](C2)C=3C=CC(=CC3)C=4C=C(C=CC4)C)=O)C)=N
SUBXQVGRASWGDA-BLQYGNGZNA-O,CHEMBL1164543,23621,N,4.52,chembl20,638726,9606,BACE1,7740,C=1C=[N+](CC(NC=2C=C(C=CC2)C(NC3=CC=C(C=C3)Cl)=O)=O)C=C(C1)C(N)=O
SQRMALBFLFFPQZ-HBRKBWOINA-N,CHEMBL1270528,23621,A,6.27,chembl20,674717,9606,BACE1,7740,C1(=N[C@@](C2=CC(=CC=C2)/C(=C/C3CC3)/F)(C=4C=CC(=CC4)OC(F)F)C(N1C)=O)N
SQRMALBFLFFPQZ-ISQPDBDPNA-N,CHEMBL1270527,23621,A,7.7,chembl20,674717,9606,BACE1,7740,C1(=N[C@@](C2=CC(=CC=C2)/C(=C\C3CC3)/F)(C=4C=CC(=CC4)OC(F)F)C(N1C)=O)N
SPQJQLMNHCRQEE-DFLUKEIKNA-N,CHEMBL566638,23621,A,7.16,chembl20,715421,9606,BACE1,7740,C1(N)=NC(C(=O)N1C)(C2=CC(=CC=C2)C=3C=NC=CC3)C=4C=CC(OC)=C(OC5CCCC5)C4
SPXWEKUGALJTSG-ZJBVFCNONA-N,76311037,23621,A,7.10237,pubchem,1074032,9606,BACE1,7740,ClC=1C=C(C2=CC=3[C@]4(N=C(SC4)N)[C@H]5[C@H](OC3C=C2)CCOC5)C=NC1
SAVNFICIQAMBBZ-UHFFFAOYNA-N,CHEMBL1909699,23621,A,5.32,chembl20,775964,9606,BACE1,7740,C=1C=CC2=C(C3=C(C=CC=C3)N2CC(CN(C(C=4C=CC=CC4)=O)CCC5=CC=CC=C5)O)C1
TXKMCBRTBQDICQ-ROUUACIJNA-N,CHEMBL2172801,23621,N,4.83,chembl20,864590,9606,BACE1,7740,C1(N(C(CC(=N1)[C@@H]2[C@@H](C2)C=3C=CC(=CC3)C=4C=C(C=CC4)SC)=O)C)=N
TWVGNKMRZLBNOD-PECIQRARNA-N,CHEMBL566200,23621,A,7.4,chembl20,715421,9606,BACE1,7740,C1(N=C(N)N(C1=O)C)(C=2C=CC=C(C2)C=3C=NC=CC3)C=4C=CC(OC)=C(C)C4
UGQUCVVGSDRFLR-ORVKFNBTNA-N,CHEMBL1165356,23621,N,4.0,chembl20,638726,9606,BACE1,7740,C=1(C=C(N=C2C1C=C(C=C2)S(N3CCOCC3)(=O)=O)O)C(=O)NCCN4C(C)CCCC4
UGRNKHMKAVNUGH-XRXRYMQXNA-N,CHEMBL1164610,23621,N,4.0,chembl20,638726,9606,BACE1,7740,C1CC(N(CCNC(C2=C3C(=NC(=C2)O)C=CC(=C3)S(N4CCCCC4)(=O)=O)=O)CC1)C
UDJCLKVZSQHEML-JYHUEKQXNA-N,CHEMBL1163704,23621,N,4.0,chembl20,638726,9606,BACE1,7740,N=1C(=NC(=NC1NC2=CC=CC=C2)NC3=CC=CC=C3)N/N=C/C=4C=C(Cl)C(Cl)=CC4
UDQUVXUVXUGJFO-QDIHOGQBNA-N,46206291,23621,A,7.53313,pubchem,707150,9606,BACE1,7740,FC1=C2C(C(N=C2N)(C3=CC(=C(F)C=C3)C=4C=NC=NC4)C=5C=C(N=CC5)C(F)(F)F)=CC=C1
SFBOKXSMKXLXQE-PECIQRARNA-N,CHEMBL2180021,23621,A,5.68,chembl20,872807,9606,BACE1,7740,C1(N=C(C(=N1)C(C)C)N)(C2=CC=C(C=C2)OC)C3=CC(=CC=C3)C=4C=NC=NC4
USFLEPKOIMSGCK-HDBSGMKZNA-N,CHEMBL1270240,23621,A,7.7,chembl20,674717,9606,BACE1,7740,C1(=N[C@@](C2=CC(=CC=C2)OCC3CC3)(C=4C=CC(=CC4)OC(F)F)C(=O)N1C)N
UUDUVLNYHIGWDK-GSRXTMLENA-N,CHEMBL1270334,23621,A,7.89,chembl20,674717,9606,BACE1,7740,C1(=N[C@@](C2=CC(=C(C=C2)F)C#CCOC)(C=3C=CC(OC(F)F)=C(C3)C)C(N1C)=O)N
UTTBFSIUUZDEJB-AWUDZLTHNA-N,CHEMBL2178169,23621,A,5.92,chembl20,873597,9606,BACE1,7740,C(N=C(NC(C=1C(=NOC1C)C=2C=CC(=CC2)OC)=O)N)C3=CC(=CC(=C3)Cl)C=4C=CSC4
UUVGORWUJOEGHW-PWIKPTQSNA-N,CHEMBL1782318,23621,N,4.68,chembl20,750653,9606,BACE1,7740,C=1C(C=2N=C(SC2)NC(CSC=3N(C(=NN3)CC(NC=4C=CC(=CC4)C)=O)C)=O)=CC=CC1
VFGXLFIRGCNKSK-FHGMOFAHNA-N,CHEMBL517746,23621,N,4.0,chembl20,638726,9606,BACE1,7740,C1CCC2=C(SC3=C2C(N(CC=C)C(SCC(=O)NC=4C=CC(=CC4)S(N)(=O)=O)=N3)=O)C1
VGIXLLYAMZATOQ-MRSUPTMINA-N,CHEMBL1824137,23621,A,7.1,chembl20,767493,9606,BACE1,7740,C1(C(=O)N(C(N)=N1)C)(C=2C=CC(=C(C2)C3=CN=CN=C3)F)C4=CN(N=C4)C(C)C
VFUAEAGDSUOPNB-HHBZYYQDNA-N,CHEMBL258356,23621,A,6.51,chembl20,464832,9606,BACE1,7740,C1C2CC3CC1CC(C2)(C3)C=4N(C(C5=CC=CC=C5)=CC4)CC(/N=C(/N)\NCCC#N)=O
XRYVAQQLDYTHCL-UHFFFAOYNA-N,73198,23621,A,5.284,pubchem,344054,9606,BACE1,7740,O1C2=C(CC(CC=C(C)C)C(C)=C)C(O)=CC(O)=C2C(=O)CC1C3=C(O)C=C(O)C=C3
XQBNJCIXEUWCLY-HUCVSMBFNA-N,11697219,23621,A,5.52288,pubchem,473561,9606,BACE1,7740,O=C(NCCC)C=1C=CC(C=2N(C(=CC2)C3=CC=CC=C3)CC4=NC(N)=CC=C4)=CC1
YMCAEGQLCUHXHN-TUWMPHALNA-N,90656185,23621,A,8.10018,pubchem,1139835,9606,BACE1,7740,FC1(F)CN2C(=NC1)[C@](N=C2N)(C3=CC(OCCF)=CC=C3)C4=CC=C(OC(F)F)C=C4
ZHZIZFNYUMYNFD-DUMDQNPKNA-N,CHEMBL1929417,23621,A,7.96,chembl20,793267,9606,BACE1,7740,C=1(C=C2CN(CCC(NC3C4CC5CC3CC(C5)C4)=O)C(=NC2=CC1)N)OC=6C=CC=CC6
ZKNFURWSEBVNEE-ZFJUVRDGNA-N,68322078,23621,A,7.13077,pubchem,741675,9606,BACE1,7740,FC(F)(F)C=1C=C(C2=CC=3C4(N=C(N(C4=O)C)N)CC(OC3C=C2)(C)C)C=CC1
ZKSDVGGMYURZGD-MJFISYMWNA-N,CHEMBL2177116,23621,A,5.77,chembl20,873597,9606,BACE1,7740,C(N=C(NC(C=1C(=NOC1C)C=2C=CC(=CC2)OC)=O)N)C3=C4C(=CC=C3)C=CC=C4
ZKWUJSYYFUCRNZ-SREBMQDQNA-N,CHEMBL377581,23621,A,6.96,chembl20,638726,9606,BACE1,7740,C=1C(=CC=C(N2CCN(CC2)CCO)C1NC(C3=C4C(C=CC=C4)=CC=C3)=O)C5=CC=CC=C5
ZIUSSTSXXLLKKK-KOBPDPAPNA-N,CHEMBL116438,23621,A,5.24,chembl20,854822,9606,BACE1,7740,C1(=C(O)C=CC(/C=C/C(=O)/C=C(/C=C/C2=CC=C(C(=C2)OC)O)\O)=C1)OC
YLNRJQOYJWXWBO-PISLCWRGNA-N,CHEMBL1270336,23621,A,7.1,chembl20,674717,9606,BACE1,7740,C1(=N[C@@](C2=CC(=CC=C2)C(CCCF)F)(C=3C=CC(=CC3)OC(F)F)C(N1C)=O)N
YPIBLSYFISDICP-ZFJUVRDGNA-N,CHEMBL2180036,23621,A,6.1,chembl20,872807,9606,BACE1,7740,C1(N=C(C(=N1)C)N)(C2=CC(=CC=C2)C=3C=C(C=CC3)OC)C4CCN(CC4)C(=O)C
YPYVNGJSDUTKIO-CGZBOPJGNA-N,CHEMBL2347195,23621,A,7.66,chembl20,951004,9606,BACE1,7740,FC1(F)[C@@](C)(C=2C=C(C=CC2F)NC(C3=NC=C(N=C3)OC)=O)N=C(OC1)N
YQFNSFOVYAQJAF-PECIQRARNA-N,71680688,23621,A,7.49485,pubchem,745832,9606,BACE1,7740,S1C=2C(N=C(N)C2N=C1C)(C=3C=C(C=CC3)C=4C=NC=NC4)C5=CC=C(OC)C=C5
YRLBQVQPCPSMRE-TUWMPHALNA-N,52942211,23621,A,7.22185,pubchem,526836,9606,BACE1,7740,FC(F)(F)CCCC1=CC([C@]2(N=C(N(C2=O)C)N)C3=CC=C(OC(F)F)C=C3)=CC=C1
YSKSBTBSQASAMG-NRMKOEJHNA-N,CHEMBL2349609,23621,A,6.73,chembl20,954240,9606,BACE1,7740,C12(C(N(C(=N1)N)C)=O)CC(C)(C)OC3=C2C=C(C=C3)NC(C=4OC(=CC4)C)=O
YWXKDGOOFUZNNG-TWSYTRIPNA-N,46231498,23621,A,6.824,pubchem,566893,9606,BACE1,7740,O=C1N(C(=NC1(C=2C=C(N=C(C2)C)CC)C=3C=C(C=CC3)C=4C=NC=NC4)N)C
YWYJSCZAMXCFFV-ROUUACIJNA-N,CHEMBL2172794,23621,N,4.84,chembl20,864590,9606,BACE1,7740,C1(N(C(CC(=N1)[C@@H]2[C@@H](C2)C=3C=CC(=CC3)C=4C=C(C=CC4)OC)=O)C)=N
YXCQTBVDZNMQCW-PHJDWUAWNA-N,CHEMBL1163708,23621,N,3.3,chembl20,638726,9606,BACE1,7740,C=1C=CC(=CC1)OCCOC2=C(C=CC=C2)C(=O)N/N=C\C3=CC(=C(C(=C3)Br)O)OC
YXDJXWNOSXNEIR-VJSLDGLSNA-N,CHEMBL2322830,23621,N,4.37,chembl20,940078,9606,BACE1,7740,C1=C(C=CC(=C1)CC(NCC2=CC=C(C=C2)CN3CC4=C(C3)C=CC=C4)=O)C5=CC=CC=C5
YSYRIKYHCXFDGV-MJROQDCINA-N,56947828,23621,A,7.72125,pubchem,1074032,9606,BACE1,7740,FC1=CC=2O[C@@H]3[C@@H]([C@@]4(N=C(N(C4=O)C)N)C2C=C1C5=CC=CN=C5F)COCC3
YSYSBDGUWHCMCK-HXVKMZQRNA-O,CHEMBL2322832,23621,N,3.9,chembl20,940078,9606,BACE1,7740,C1=C(C=CC(=C1)CC(NCC2=CC=C(C=C2)C[N+](CC)(CC)CC)=O)C3=CC=CC=C3
YQVQUCUAEHDYKL-LVDDXYSHNA-N,CHEMBL511390,23621,N,4.43,chembl20,558998,9606,BACE1,7740,N1=CN=C(C=C1NC=2C=C(C(=CC2)C)N=S(C)(O)=O)C3=CC=C(C=C3)CCCO
YEHAWYCEGPOXCV-HRAATJIYNA-N,CHEMBL2177486,23621,N,4.0,chembl20,874519,9606,BACE1,7740,O=S1(=O)N([C@]2(CN1)CCN([C@H](C2)C)CC3=CC(=CC=C3)OC)C4=CC=CC(=C4)F
YEHRNWYFLZJYAG-VJESRVISNA-N,CHEMBL2347202,23621,A,7.89,chembl20,951004,9606,BACE1,7740,FC1(F)[C@@](C)(C=2C=C(C=CC2F)NC(C3=NN(C=C3Cl)C(F)F)=O)N=C(OC1)N
YGOMBZILOXVUMF-XRJCTRHONA-N,11510567,23621,A,7.30103,pubchem,566893,9606,BACE1,7740,O=C1N(C(=NC1(C2=CC(OCCCC)=C(OC)C=C2)C=3C=C(C=CC3)C4=CC=CN=C4)N)C
YHGVDBOUQMZJIV-UHFFFAOYNA-N,CHEMBL1782315,23621,N,4.0,chembl20,750653,9606,BACE1,7740,C=1C=C2NC=C(C(=O)CSC3=NN=C(N3CC4=CC=CC=C4)CC=5C6=C(NC5)C=CC=C6)C2=CC1
YFPVDEOVIKRDSD-RVUFBRHHNA-N,72204936,23621,A,5.12494,pubchem,775607,9606,BACE1,7740,S1C=C(C2=CC([C@H]3[C@@H](C3)[C@]4(N=C(N(C(=O)C4)C)N)C)=CC=C2)C=C1
YKOKCKJHMDARHU-AXPWIITLNA-N,CHEMBL3134396,23621,A,6.6,chembl20,1300499,9606,BACE1,7740,N(C/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)C=1C=C(C=CN1)C(OC)=O
YKWQRRXPVMJRGS-HIVOMVAKNA-N,CHEMBL1165731,23621,N,4.0,chembl20,638726,9606,BACE1,7740,N=1C(=NC(=NC1NC=2C=CC=CC2)N3CCCCC3)NN4C(=O)CSC4C=5C=CC(=CC5)Cl
YBUOVLMFFOQGBO-YADHBBJMNA-N,24877858,23621,A,6.4318,pubchem,590329,9606,BACE1,7740,S1(O)(O)=C[C@H](C(=O)[C@@H](NCC2=CC(C(C)C)=CC=C2)C1)CC3=CC(=C(O)C=C3)CC
YJJFMJAXEJFWKZ-LBOYIXSDNA-N,CHEMBL381618,23621,A,6.0,chembl20,638726,9606,BACE1,7740,C=1C(=CC=C(C1NC(=O)C2=C3C(=CC=C2)C=CC=C3)N4CCN(CC4)C(=O)OC(C)(C)C)Br
YEQZQPVPTURPAK-UHFFFAOYNA-N,CHEMBL2425610,23621,A,7.59,chembl20,982388,9606,BACE1,7740,S1(CC(C(C(C1)NCC2=CC(=CC=C2)C(C)(C)C)=O)CC3=CC(=C(C(=C3)F)N)OC)O
ZREWWVASMZJDGY-PECIQRARNA-N,CHEMBL584917,23621,A,7.05,chembl20,715421,9606,BACE1,7740,C1(N)=NC(C=2C=CC3=C(C2)OCCO3)(C(N1C)=O)C4=CC(C=5C=NC=CC5)=CC=C4
ZQCGNFZJKBWLMH-IBGZPJMENA-N,57387583,23621,A,6.92082,pubchem,668997,9606,BACE1,7740,[SH2]1(O)(O)CC(C(=O)[C@@H](NCC2=CC(C(C)(C)C)=CC=C2)C1)=CC3=CC(O)=C(N)C(F)=C3
ZEJNQUIGUGMNSK-PWIKPTQSNA-N,CHEMBL2380811,23621,A,6.09,chembl20,958809,9606,BACE1,7740,C1(C)(C)CC=2C=C(C=CC2C(=N1)NC(C(O)=O)CC=3C(=CSC3)C=4OC=CN4)Cl
ZEJNQUIGUGMNSK-SPEPDGBUNA-N,71614313,23621,A,6.08619,pubchem,746791,9606,BACE1,7740,ClC1=CC=2CC(NC(=NC(CC=3C(=CSC3)C=4OC=CN4)C(=O)O)C2C=C1)(C)C
ZBSJVCIGPPYVNO-KCEBELINNA-N,72204558,23621,A,5.03152,pubchem,775607,9606,BACE1,7740,O=C1N(C(=N[C@]([C@H]2[C@@H](C2)C=3C=C(C=CC3)C4=CC=CC=C4)(C1)C)N)C
ZBYXIMHCDQIMOK-PXJLRTSXNA-N,CHEMBL2178201,23621,A,6.07,chembl20,873597,9606,BACE1,7740,C(N/C(=N/C(C1=C(ON=C1C)C2=CC=C(C=C2)OC)=O)/N)C3=CC(=CC(=C3)Cl)Cl
ZASDNILYUCOUST-DFLUKEIKNA-N,CHEMBL566112,23621,A,7.1,chembl20,589760,9606,BACE1,7740,C1(=NC(C=2C=CC=C(C=3C(=NC=CC3)F)C2)(C4=CC=C(OC(F)(F)F)C=C4)C=5N1CCN5)N
ZAYCQQGIBBCCGW-UHFFFAOYNA-N,CHEMBL1909685,23621,A,5.42,chembl20,775964,9606,BACE1,7740,C=1C=CC2=C(C3=C(C=CC=C3)N2CC(CN(C4=CC=CC=C4)C(C=5C=CC(=CC5)OC)=O)O)C1
YZUUNTCUAMHFQT-CKFYMFOVNA-N,CHEMBL1824343,23621,A,7.7,chembl20,767493,9606,BACE1,7740,C1(C(=O)N(C(N)=N1)C)(C=2C=C(C=3C=CC=NC3F)C=CC2)C4=CN(N=C4)CC(CC)CC
ZCKSAIKPFFVAIA-RISOHXOYNA-N,CHEMBL1164757,23621,N,3.81,chembl20,637676,9606,BACE1,7740,C=1C=C2C(C=C3C(=C2)[C@]4(C5=C(C3=O)OC[C@H]5[C@H](CC4)O)C)=C(C1)O
YYSJAHZDJKNFJF-CKFYMFOVNA-N,11654876,23621,A,7.30103,pubchem,566893,9606,BACE1,7740,O=C1N(C(=NC1(C=2C=C(C=CC2)C3=CC=CN=C3)C4=CC(OCCC)=C(OC)C=C4)N)C
ZGBFIUQTZMDSJV-NZVHOJQONA-N,CHEMBL1165270,23621,N,4.0,chembl20,638726,9606,BACE1,7740,C=1C(CCNC(CCC2=NC(=C3C(=N2)SC4=C3CCCC4)O)=O)=CC=C(C1)S(N)(=O)=O
ZDNVQEQIIODDSY-NIIIQCNWNA-N,CHEMBL252218,23621,A,5.89,chembl20,462005,9606,BACE1,7740,C1(=CC=C(C=C1)OC2=CC=CC=C2)C3=CC=C(N3CC(=O)N=C(N)N)C=4C(=CC=CC4)OC
ZGKZXHJOPQGOHJ-ZVFWYCRHNA-N,CHEMBL2347201,23621,A,7.77,chembl20,951004,9606,BACE1,7740,FC1(F)[C@@](C)(C=2C=C(C=CC2F)NC(C3=NN(C=C3)C(F)F)=O)N=C(OC1)N
ZPCHKGPANGLPQI-CKFYMFOVNA-N,11560610,23621,A,6.20066,pubchem,445876,9606,BACE1,7740,O=C1N(C(=NC1(C2=CC(=C(C=C2)C#N)C3=CC=CN=C3)C4=CC(=C(OC)C=C4)C)N)C
ZPKMNSUSQSIWHS-FAPWWGRTNA-N,CHEMBL1270029,23621,A,8.0,chembl20,674717,9606,BACE1,7740,C1(=N[C@@](C2=CC(=C(C=C2)F)OCCCF)(C=3C=CC(=CC3)OC(F)F)C(N1C)=O)N
ZQBDXEARYNLKKR-FOQPOBNXNA-N,CHEMBL2347206,23621,A,8.05,chembl20,951004,9606,BACE1,7740,[C@@]1(CCOC(=N1)N)(C2=C(C=CC(=C2)NC(C=3N=CC(=CC3)C#N)=O)F)C(F)F
